,fighter_id,fighter,peak_elo,current_elo,fights,win_streak,weight_class,last_fight_date
1176,chad_anheliger,Chad Anheliger,822.9,789.3,5,0,Bantamweight,2024-11-02
1177,jordan_wright,Jordan Wright,822.9,754.1,7,0,Light Heavyweight,2023-02-18
1178,jason_day,Jason Day,822.9,787.4,3,0,,2009-03-07
1179,fabio_maldonado,Fabio Maldonado,822.9,794.1,11,0,,2015-11-07
1180,jonathan_goulet,Jonathan Goulet,822.8,792.0,9,0,,2010-05-08
1181,fernando_padilla,Fernando Padilla,822.8,806.5,4,0,Featherweight,2024-12-14
1182,steven_asplund,Steven Asplund,822.8,808.6,2,0,Heavyweight,2026-03-14
1183,adam_milstead,Adam Milstead,822.8,786.5,3,0,,2018-12-15
1184,cody_donovan,Cody Donovan,822.8,757.5,4,0,,2014-07-19
1185,piotr_hallmann,Piotr Hallmann,822.8,771.9,6,0,,2015-11-07
1186,tedd_williams,Tedd Williams,822.7,804.0,2,0,,2000-09-22
1187,billy_ray_goff,Billy Ray Goff,822.7,786.5,3,0,Welterweight,2025-05-31
1188,corey_hill,Corey Hill,822.7,776.6,3,0,,2008-12-10
1189,nick_denis,Nick Denis,822.7,801.1,2,0,,2012-05-05
1190,tommy_mcmillen,Tommy Mcmillen,822.7,822.7,1,1,Featherweight,2026-04-04
1191,galore_bofando,Galore Bofando,822.7,804.3,2,0,,2017-12-16
1192,jennifer_maia,Jennifer Maia,822.5,810.9,12,0,Women's Flyweight,2023-10-14
1193,junior_albini,Junior Albini,822.5,753.6,5,0,,2019-06-29
1194,michael_chandler,Michael Chandler,822.4,783.8,7,0,Lightweight,2025-04-12
1195,ryan_jimmo,Ryan Jimmo,822.0,788.8,7,0,,2015-05-30
1196,brian_melancon,Brian Melancon,822.0,800.0,2,0,,2013-08-28
1197,jimmy_flick,Jimmy Flick,822.0,766.5,6,0,Flyweight,2025-04-26
1198,pascal_krauss,Pascal Krauss,822.0,800.5,4,0,,2013-08-31
1199,hector_sandoval,Hector Sandoval,822.0,804.2,4,0,,2017-08-05
1200,khalid_murtazaliev,Khalid Murtazaliev,822.0,822.0,1,1,,2018-09-15
1201,semmy_schilt,Semmy Schilt,822.0,800.6,2,0,,2001-06-29
1202,hacran_dias,Hacran Dias,821.9,782.5,8,0,,2017-10-28
1203,islam_dulatov,Islam Dulatov,821.9,821.9,1,1,Welterweight,2025-07-19
1204,andre_roberts,Andre Roberts,821.9,821.9,3,1,,1999-07-16
1205,blagoy_ivanov,Blagoy Ivanov,821.8,794.6,8,0,Heavyweight,2023-07-01
1206,elvis_sinosic,Elvis Sinosic,821.8,723.7,7,0,,2007-04-21
1207,eric_schafer,Eric Schafer,821.8,766.5,9,0,,2012-01-20
1208,nyamjargal_tumendemberel,Nyamjargal Tumendemberel,821.8,821.8,3,2,Flyweight,2026-03-07
1209,bart_palaszewski,Bart Palaszewski,821.8,773.5,4,0,,2013-04-13
1210,juan_adams,Juan Adams,821.8,761.5,4,0,,2020-02-08
1211,kj_noons,Kj Noons,821.7,786.8,5,0,,2016-02-06
1212,dmitry_sosnovskiy,Dmitry Sosnovskiy,821.7,821.7,1,1,,2018-03-17
1213,mike_kyle,Mike Kyle,821.7,819.1,3,1,,2005-02-05
1214,sam_stout,Sam Stout,821.6,763.8,20,0,,2015-08-23
1215,maiquel_falcao,Maiquel Falcao,821.5,821.5,1,1,,2010-11-20
1216,shane_roller,Shane Roller,821.5,771.8,6,0,,2012-10-05
1217,trevor_peek,Trevor Peek,821.4,786.5,5,0,Lightweight,2024-09-07
1218,tamires_vidal,Tamires Vidal,821.4,771.7,4,0,Women's Bantamweight,2024-10-19
1219,dwight_grant,Dwight Grant,821.4,772.4,8,0,Middleweight,2022-07-16
1220,darko_stosic,Darko Stosic,821.4,769.1,4,0,,2020-01-25
1221,stanislav_nedkov,Stanislav Nedkov,821.4,778.0,3,0,,2015-01-24
1222,alex_white,Alex White,821.4,775.8,10,0,,2019-10-26
1223,josh_neer,Josh Neer,821.3,779.6,15,0,,2013-02-23
1224,dan_christison,Dan Christison,821.3,807.2,2,0,,2006-07-08
1225,lucas_almeida,Lucas Almeida,821.3,770.8,6,0,Featherweight,2025-10-11
1226,ben_askren,Ben Askren,821.2,792.9,3,0,,2019-10-26
1227,shanelle_dyer,Shanelle Dyer,821.2,821.2,1,1,Women's Strawweight,2026-03-21
1228,manoel_sousa,Manoel Sousa,821.2,821.2,1,1,Lightweight,2026-03-14
1229,jafel_filho,Jafel Filho,821.2,806.4,6,0,Bantamweight,2026-04-25
1230,mark_weir,Mark Weir,821.2,776.6,3,0,,2003-04-25
1231,francis_marshall,Francis Marshall,821.2,817.2,7,2,Lightweight,2026-04-25
1232,zhang_tiequan,Zhang Tiequan,821.1,763.4,4,0,,2012-11-10
1233,cody_brundage,Cody Brundage,821.1,760.2,13,0,Middleweight,2026-03-07
1234,devin_clark,Devin Clark,821.1,783.5,17,0,Light Heavyweight,2024-02-10
1235,tarec_saffiedine,Tarec Saffiedine,821.1,790.1,6,0,,2017-06-17
1236,ebenezer_fontes_braga,Ebenezer Fontes Braga,821.1,821.1,1,1,,1998-10-16
1237,rob_kimmons,Rob Kimmons,821.1,776.5,7,0,,2011-03-03
1238,mounir_lazzez,Mounir Lazzez,821.1,799.2,4,0,Welterweight,2023-01-21
1239,joosang_yoo,Joosang Yoo,821.1,800.2,2,0,Catch Weight,2025-10-04
1240,taiyilake_nueraji,Taiyilake Nueraji,821.0,821.0,1,1,Welterweight,2025-08-23
1241,jason_von_flue,Jason Von Flue,821.0,784.3,3,0,,2006-08-17
1242,abdulkerim_edilov,Abdulkerim Edilov,821.0,821.0,1,1,,2017-09-02
1243,sarah_moras,Sarah Moras,821.0,763.7,9,0,,2021-01-16
1244,carlos_eduardo_rocha,Carlos Eduardo Rocha,821.0,795.4,3,0,,2012-06-08
1245,nikolas_motta,Nikolas Motta,821.0,804.1,6,0,Lightweight,2025-06-21
1246,mike_rio,Mike Rio,820.9,767.8,4,0,,2014-01-25
1247,bogdan_grad,Bogdan Grad,820.9,782.3,3,0,Featherweight,2025-11-22
1248,irina_alekseeva,Irina Alekseeva,820.8,762.4,4,0,Women's Bantamweight,2025-10-11
1249,sam_hoger,Sam Hoger,820.8,790.3,5,0,,2007-02-03
1250,ismail_naurdiev,Ismail Naurdiev,820.8,820.6,7,1,Middleweight,2025-11-22
1251,gokhan_saricam,Gokhan Saricam,820.8,820.8,1,1,Heavyweight,2026-04-18
1252,brad_pickett,Brad Pickett,820.7,752.0,14,0,,2017-03-18
1253,justin_mccully,Justin Mccully,820.7,800.0,4,0,,2009-08-29
1254,luke_sanders,Luke Sanders,820.7,771.2,8,0,,2021-05-01
1255,lauren_mueller,Lauren Mueller,820.7,768.7,4,0,,2019-10-12
1256,mike_massenzio,Mike Massenzio,820.7,753.8,7,0,,2012-05-05
1257,chris_kelades,Chris Kelades,820.6,797.8,4,0,,2016-04-23
1258,tristan_connelly,Tristan Connelly,820.5,788.3,3,0,Featherweight,2022-04-30
1259,brianna_fortino,Brianna Fortino,820.5,805.6,2,0,,2020-06-20
1260,melissa_mullins,Melissa Mullins,820.5,802.8,4,0,Women's Bantamweight,2025-06-21
1261,marcio_barbosa,Marcio Barbosa,820.5,820.5,1,1,Featherweight,2026-04-18
1262,magomed_bibulatov,Magomed Bibulatov,820.4,788.4,3,0,,2019-02-02
1263,neil_seery,Neil Seery,820.4,790.3,7,0,,2017-07-16
1264,daria_zhelezniakova,Daria Zhelezniakova,820.3,800.8,4,0,Women's Bantamweight,2026-04-18
1265,cristian_quinonez,Cristian Quinonez,820.3,803.4,4,1,Bantamweight,2026-02-28
1266,matthew_lopez,Matthew Lopez,820.3,774.6,6,0,,2018-12-08
1267,bruno_lopes,Bruno Lopes,820.3,782.9,3,0,Light Heavyweight,2026-03-28
1268,igor_pokrajac,Igor Pokrajac,820.2,739.5,12,0,,2016-04-10
1269,yuta_sasaki,Yuta Sasaki,820.2,786.1,9,0,,2018-11-17
1270,gokhan_saki,Gokhan Saki,820.2,798.1,2,0,,2018-07-07
1271,felipe_silva,Felipe Silva,820.2,781.0,3,0,,2018-05-19
1272,marcelo_golm,Marcelo Golm,820.2,765.6,4,0,,2019-04-20
1273,eric_spicely,Eric Spicely,820.2,751.3,7,0,,2019-06-22
1274,imanol_rodriguez,Imanol Rodriguez,820.1,820.1,1,1,Flyweight,2026-02-28
1275,dione_barbosa,Dione Barbosa,820.1,819.0,5,1,Women's Flyweight,2026-04-04
1276,roan_carneiro,Roan Carneiro,820.1,785.4,9,0,,2017-02-11
1277,caol_uno,Caol Uno,820.1,777.3,10,0,,2010-03-31
1278,loik_radzhabov,Loik Radzhabov,820.0,803.7,4,0,Lightweight,2024-07-20
1279,richard_walsh,Richard Walsh,820.0,771.2,6,0,,2016-11-26
1280,nick_thompson,Nick Thompson,820.0,800.0,2,0,,2006-04-15
1281,jake_hadley,Jake Hadley,820.0,791.0,7,0,Bantamweight,2024-10-19
1282,colton_smith,Colton Smith,820.0,759.4,4,0,,2014-06-28
1283,denzel_freeman,Denzel Freeman,820.0,796.7,2,0,Heavyweight,2026-01-24
1284,ian_loveland,Ian Loveland,820.0,785.9,3,0,,2011-08-27
1285,kyle_watson,Kyle Watson,820.0,796.4,2,0,,2011-04-30
1286,yoshiki_takahashi,Yoshiki Takahashi,820.0,820.0,1,1,,1997-02-07
1287,dom_mar_fan,Dom Mar Fan,820.0,796.8,2,0,Lightweight,2026-05-02
1288,guilherme_pat,Guilherme Pat,820.0,805.0,2,0,Heavyweight,2026-04-04
1289,jeff_hougland,Jeff Hougland,820.0,786.3,3,0,,2012-11-10
1290,chris_gruetzemacher,Chris Gruetzemacher,820.0,785.0,7,0,Lightweight,2021-12-04
1291,reginaldo_vieira,Reginaldo Vieira,820.0,781.1,3,0,,2017-02-19
1292,chris_cope,Chris Cope,820.0,777.7,3,0,,2012-02-04
1293,geraldo_de_freitas,Geraldo De Freitas,820.0,792.2,3,0,,2020-11-14
1294,shamar_bailey,Shamar Bailey,820.0,783.7,3,0,,2011-11-19
1295,miguel_torres,Miguel Torres,820.0,798.9,4,0,,2012-04-21
1296,jessamyn_duke,Jessamyn Duke,820.0,762.1,4,0,,2015-07-25
1297,benji_radach,Benji Radach,820.0,797.9,2,0,,2002-09-27
1298,heather_clark,Heather Clark,820.0,782.8,3,0,,2016-11-05
1299,ryan_janes,Ryan Janes,820.0,802.4,4,1,,2017-12-01
1300,mark_eddiva,Mark Eddiva,820.0,766.3,4,0,,2016-03-19
1301,nahshon_burrell,Nahshon Burrell,820.0,801.6,2,0,,2013-05-25
1302,axel_sola,Axel Sola,820.0,803.3,2,0,Lightweight,2026-03-21
1303,kai_kamaka_iii,Kai Kamaka Iii,820.0,795.3,5,1,Lightweight,2026-04-04
1304,montserrat_conejo_ruiz,Montserrat Conejo Ruiz,820.0,741.0,5,0,Women's Strawweight,2025-11-01
1305,patrick_walsh,Patrick Walsh,820.0,801.2,2,0,,2015-02-14
1306,tiago_dos_santos_e_silva,Tiago Dos Santos E Silva,820.0,788.3,4,0,,2016-12-09
1307,miranda_granger,Miranda Granger,820.0,763.8,4,0,Women's Strawweight,2022-08-06
1308,andre_winner,Andre Winner,820.0,773.6,6,0,,2011-07-02
1309,victor_hugo,Victor Hugo,820.0,803.3,2,0,Featherweight,2024-10-26
1310,clifford_starks,Clifford Starks,820.0,779.2,3,0,,2013-04-20
1311,tafon_nchukwi,Tafon Nchukwi,820.0,759.2,6,0,Middleweight,2023-08-12
1312,justin_salas,Justin Salas,820.0,774.8,7,0,,2016-03-05
1313,buddy_roberts,Buddy Roberts,820.0,804.0,2,0,,2012-08-11
1314,logan_clark,Logan Clark,820.0,820.0,1,1,,2006-12-13
1315,javier_reyes,Javier Reyes,820.0,820.0,1,1,Featherweight,2026-02-28
1316,sarah_kaufman,Sarah Kaufman,820.0,787.3,3,0,,2015-12-19
1317,ben_earwood,Ben Earwood,820.0,820.0,1,1,,2000-11-17
1318,dave_strasser,Dave Strasser,820.0,796.4,2,0,,2003-09-26
1319,naoki_inoue,Naoki Inoue,820.0,805.8,2,0,,2018-06-23
1320,mark_hughes,Mark Hughes,820.0,820.0,1,1,,2000-11-17
1321,tallison_teixeira,Tallison Teixeira,819.9,818.9,3,1,Heavyweight,2026-01-31
1322,jonny_parsons,Jonny Parsons,819.8,819.8,1,1,Welterweight,2023-07-22
1323,damarques_johnson,Damarques Johnson,819.8,772.6,10,0,,2012-09-29
1324,dusko_todorovic,Dusko Todorovic,819.8,757.5,10,1,Middleweight,2025-09-13
1325,hector_urbina,Hector Urbina,819.7,780.6,3,0,,2016-09-24
1326,ty_miller,Ty Miller,819.7,819.7,1,1,Welterweight,2026-01-24
1327,trey_ogden,Trey Ogden,819.7,806.9,6,0,Lightweight,2025-01-11
1328,shane_young,Shane Young,819.6,747.7,7,0,Featherweight,2023-09-09
1329,ryan_gandra,Ryan Gandra,819.6,819.6,1,1,Middleweight,2026-02-28
1330,leandro_issa,Leandro Issa,819.6,792.2,5,0,,2016-09-03
1331,cezary_oleksiejczuk,Cezary Oleksiejczuk,819.6,819.6,1,1,Middleweight,2025-12-13
1332,josh_quinlan,Josh Quinlan,819.6,764.9,4,0,Welterweight,2024-06-15
1333,lerryan_douglas,Lerryan Douglas,819.5,819.5,1,1,Featherweight,2026-03-28
1334,ricardo_romero,Ricardo Romero,819.5,776.4,3,0,,2011-09-24
1335,damir_hadzovic,Damir Hadzovic,819.2,778.6,10,0,Lightweight,2025-02-01
1336,marcel_fortuna,Marcel Fortuna,819.2,784.8,3,0,,2017-11-11
1337,justin_jaynes,Justin Jaynes,819.1,755.2,5,0,,2021-06-26
1338,pannie_kianzad,Pannie Kianzad,819.1,785.8,11,0,Women's Bantamweight,2024-08-10
1339,gan_mcgee,Gan Mcgee,819.1,799.2,4,0,,2003-09-26
1340,godofredo_pepey,Godofredo Pepey,819.0,791.2,11,0,,2018-01-27
1341,luis_henrique,Luis Henrique,818.8,764.0,6,0,,2018-09-22
1342,juliana_lima,Juliana Lima,818.8,791.0,7,0,,2018-01-27
1343,regina_tarin,Regina Tarin,818.8,818.8,1,1,Catch Weight,2026-02-28
1344,michinori_tanaka,Michinori Tanaka,818.7,786.4,5,0,,2017-02-04
1345,robelis_despaigne,Robelis Despaigne,818.7,784.7,3,0,Heavyweight,2024-10-19
1346,kazuki_tokudome,Kazuki Tokudome,818.6,766.3,4,0,,2014-09-20
1347,shinsho_anzai,Shinsho Anzai,818.6,803.6,4,0,,2018-06-23
1348,philip_de_fries,Philip De Fries,818.6,779.1,5,0,,2013-04-06
1349,tony_kelley,Tony Kelley,818.6,800.7,4,0,Bantamweight,2022-06-18
1350,katsunori_kikuno,Katsunori Kikuno,818.5,781.6,5,0,,2015-09-26
1351,pete_sell,Pete Sell,818.5,741.6,7,0,,2009-03-07
1352,kron_gracie,Kron Gracie,818.5,776.6,4,0,Featherweight,2024-12-07
1353,cheyanne_vlismas,Cheyanne Vlismas,818.5,802.4,4,0,Women's Strawweight,2022-12-17
1354,jose_delano,Jose Delano,818.5,818.5,1,1,Featherweight,2026-04-04
1355,manvel_gamburyan,Manvel Gamburyan,818.5,774.3,14,0,,2016-11-19
1356,tyrone_roberts,Tyrone Roberts,818.4,818.4,1,1,,2000-06-09
1357,robert_whiteford,Robert Whiteford,818.4,795.7,5,0,,2016-04-10
1358,albert_duraev,Albert Duraev,818.4,796.1,4,0,Middleweight,2023-07-15
1359,nicco_montano,Nicco Montano,818.4,803.3,2,0,,2019-07-13
1360,danny_chavez,Danny Chavez,818.3,786.9,4,0,Featherweight,2022-06-18
1361,hunter_azure,Hunter Azure,818.3,803.7,4,0,,2021-04-10
1362,francisco_figueiredo,Francisco Figueiredo,818.2,798.7,4,0,Flyweight,2022-08-20
1363,forrest_petz,Forrest Petz,818.2,754.3,7,0,,2010-09-15
1364,alberto_montes,Alberto Montes,818.2,818.2,1,1,Featherweight,2026-03-07
1365,liz_carmouche,Liz Carmouche,818.1,807.5,10,0,,2019-08-10
1366,mariya_agapova,Mariya Agapova,818.1,767.8,6,0,Women's Flyweight,2024-07-13
1367,scott_ferrozzo,Scott Ferrozzo,818.0,816.4,5,1,,1997-02-07
1368,diego_nunes,Diego Nunes,818.0,806.5,6,0,,2013-01-19
1369,bec_rawlings,Bec Rawlings,818.0,761.1,7,0,,2018-04-07
1370,jesus_pinedo,Jesus Pinedo,817.9,803.3,2,0,,2019-03-23
1371,wesley_correira,Wesley Correira,817.9,799.2,4,0,,2004-04-02
1372,will_brooks,Will Brooks,817.9,771.9,4,0,,2017-11-18
1373,darren_stewart,Darren Stewart,817.7,783.3,12,0,Light Heavyweight,2021-08-28
1374,hecher_sosa,Hecher Sosa,817.6,817.6,1,1,Bantamweight,2026-03-14
1375,tyrell_fortune,Tyrell Fortune,817.5,817.5,1,1,Heavyweight,2026-03-28
1376,andreas_gustafsson,Andreas Gustafsson,817.4,799.6,2,0,Welterweight,2025-09-06
1377,emil_meek,Emil Meek,817.4,775.2,4,0,,2020-02-22
1378,jamal_pogues,Jamal Pogues,817.4,801.3,4,0,Heavyweight,2025-02-01
1379,eduardo_garagorri,Eduardo Garagorri,817.3,785.6,3,0,,2020-11-07
1380,sirwan_kakai,Sirwan Kakai,817.3,804.0,2,0,,2015-08-08
1381,renato_verissimo,Renato Verissimo,817.2,783.2,3,0,,2004-10-22
1382,sam_adkins,Sam Adkins,817.2,800.4,4,0,,1996-09-20
1383,aleksa_camur,Aleksa Camur,817.1,770.7,4,0,Light Heavyweight,2023-08-05
1384,kamuela_kirk,Kamuela Kirk,817.1,779.4,3,0,Lightweight,2023-07-08
1385,chico_camus,Chico Camus,817.1,778.7,7,0,,2015-09-26
1386,lucie_pudilova,Lucie Pudilova,817.1,744.7,11,0,Women's Flyweight,2024-07-20
1387,impa_kasanganay,Impa Kasanganay,817.1,792.6,4,0,Welterweight,2021-09-18
1388,cameron_smotherman,Cameron Smotherman,817.1,786.0,3,0,Bantamweight,2025-06-14
1389,john_gunther,John Gunther,817.0,797.0,2,0,,2018-11-10
1390,cody_haddon,Cody Haddon,817.0,817.0,1,1,Bantamweight,2024-10-12
1391,josh_stansbury,Josh Stansbury,817.0,774.2,3,0,,2017-06-25
1392,nadia_kassem,Nadia Kassem,817.0,777.3,3,0,,2019-10-05
1393,antonio_carvalho,Antonio Carvalho,817.0,799.9,4,0,,2013-03-16
1394,lance_benoist,Lance Benoist,817.0,802.0,4,1,,2014-06-07
1395,andre_ewell,Andre Ewell,817.0,777.3,9,0,Featherweight,2021-12-18
1396,francisco_trevino,Francisco Trevino,816.9,776.5,3,0,,2015-10-03
1397,jenel_lausa,Jenel Lausa,816.9,763.6,4,0,,2018-06-23
1398,emily_whitmire,Emily Whitmire,816.9,759.8,6,0,Women's Flyweight,2021-09-18
1399,cung_le,Cung Le,816.9,802.7,4,0,,2014-08-23
1400,rei_tsuruya,Rei Tsuruya,816.9,802.1,2,0,Flyweight,2025-03-08
1401,takanori_gomi,Takanori Gomi,816.8,749.9,13,0,,2017-09-22
1402,emily_ducote,Emily Ducote,816.8,789.4,5,0,Women's Strawweight,2024-05-18
1403,raulian_paiva,Raulian Paiva,816.8,787.7,7,0,Bantamweight,2022-06-25
1404,damien_brown,Damien Brown,816.8,772.9,6,0,,2018-02-10
1405,ashlee_evanssmith,Ashlee Evanssmith,816.8,749.7,9,0,Women's Bantamweight,2023-07-15
1406,christian_wellisch,Christian Wellisch,816.7,782.9,5,0,,2009-01-31
1407,abu_azaitar,Abu Azaitar,816.7,775.3,3,0,Middleweight,2023-10-21
1408,jordan_espinosa,Jordan Espinosa,816.7,765.5,6,0,,2021-03-06
1409,austin_lingo,Austin Lingo,816.7,782.2,5,0,Featherweight,2023-07-15
1410,cole_smith,Cole Smith,816.7,784.7,3,0,,2020-09-05
1411,garrett_armfield,Garrett Armfield,816.6,785.7,5,0,Bantamweight,2024-11-02
1412,darrick_minner,Darrick Minner,816.6,770.6,6,0,Featherweight,2022-11-05
1413,benito_lopez,Benito Lopez,816.5,797.1,4,0,Bantamweight,2022-11-05
1414,daichi_abe,Daichi Abe,816.5,785.6,3,0,,2018-06-23
1415,javier_vazquez,Javier Vazquez,816.4,816.4,1,1,,2011-06-26
1416,shauna_bannon,Shauna Bannon,816.4,799.8,4,0,Women's Strawweight,2025-09-06
1417,tucker_lutz,Tucker Lutz,816.4,768.8,4,0,Featherweight,2023-07-15
1418,luke_jumeau,Luke Jumeau,816.4,804.8,4,0,,2019-10-05
1419,julian_erosa,Julian Erosa,816.4,784.5,18,0,Featherweight,2026-03-28
1420,luis_saldana,Luis Saldana,816.3,814.8,4,0,Featherweight,2022-08-20
1421,yan_cabral,Yan Cabral,816.2,781.6,5,0,,2016-05-08
1422,serhiy_sidey,Serhiy Sidey,816.2,816.2,3,2,Bantamweight,2025-05-03
1423,kevin_ferguson,Kevin Ferguson,816.2,793.1,2,0,,2010-05-08
1424,natan_levy,Natan Levy,816.1,798.8,4,0,Lightweight,2024-03-16
1425,blake_bilder,Blake Bilder,816.1,780.7,3,0,Featherweight,2024-02-03
1426,ivan_jorge,Ivan Jorge,816.0,795.7,4,0,,2015-07-18
1427,ange_loosa,Ange Loosa,816.0,784.0,5,0,Welterweight,2025-06-14
1428,ketlen_souza,Ketlen Souza,816.0,808.7,6,1,Women's Strawweight,2026-02-07
1429,johnny_eduardo,Johnny Eduardo,815.9,764.4,8,0,Bantamweight,2021-10-02
1430,gaston_bolanos,Gaston Bolanos,815.9,791.5,4,0,Bantamweight,2025-05-03
1431,carmelo_marrero,Carmelo Marrero,815.8,761.6,4,0,,2009-04-01
1432,masanori_kanehara,Masanori Kanehara,815.8,790.2,3,0,,2016-01-02
1433,jamie_moyle,Jamie Moyle,815.7,778.7,3,0,,2018-07-07
1434,brian_foster,Brian Foster,815.7,815.7,5,2,,2010-11-20
1435,mantas_kondratavicius,Mantas Kondratavicius,815.6,815.6,1,1,Middleweight,2026-03-21
1436,victor_valenzuela,Victor Valenzuela,815.6,815.6,1,1,Welterweight,2026-04-25
1437,ariane_da_silva,Ariane Da Silva,815.5,776.9,14,0,Women's Flyweight,2025-06-07
1438,magomed_gadzhiyasulov,Magomed Gadzhiyasulov,815.5,795.1,2,0,Light Heavyweight,2025-01-11
1439,leandro_silva,Leandro Silva,815.5,793.0,7,0,,2016-09-03
1440,montse_rendon,Montse Rendon,815.4,789.4,4,0,Women's Bantamweight,2026-03-14
1441,hans_stringer,Hans Stringer,815.3,776.5,3,0,,2015-07-18
1442,jamie_mullarkey,Jamie Mullarkey,815.2,772.4,13,0,Lightweight,2026-01-31
1443,deron_winn,Deron Winn,815.2,787.2,5,0,Middleweight,2022-06-18
1444,danielle_taylor,Danielle Taylor,815.2,780.8,5,0,,2018-08-04
1445,tim_elliott,Tim Elliott,815.2,795.3,22,0,Flyweight,2026-05-02
1446,bolaji_oki,Bolaji Oki,815.0,772.5,5,0,Lightweight,2026-03-14
1447,ramon_taveras,Ramon Taveras,815.0,784.9,3,0,Featherweight,2025-09-27
1448,clay_harvison,Clay Harvison,815.0,774.0,3,0,,2011-11-12
1449,leah_letson,Leah Letson,815.0,794.2,2,0,Women's Featherweight,2021-11-13
1450,guram_kutateladze,Guram Kutateladze,815.0,783.9,5,0,Lightweight,2025-03-22
1451,lawrence_lui,Lawrence Lui,815.0,815.0,1,1,Bantamweight,2026-01-31
1452,joe_ellenberger,Joe Ellenberger,815.0,789.6,2,0,,2014-12-13
1453,masio_fullen,Masio Fullen,815.0,779.4,3,0,,2016-01-30
1454,erick_montano,Erick Montano,815.0,771.2,3,0,,2016-11-05
1455,jessin_ayari,Jessin Ayari,815.0,763.2,4,0,,2020-10-03
1456,jim_alers,Jim Alers,815.0,779.8,3,0,,2016-07-23
1457,ernest_chavez,Ernest Chavez,815.0,773.3,3,0,,2014-10-04
1458,jessica_penne,Jessica Penne,815.0,747.0,9,0,Women's Strawweight,2024-10-19
1459,ricky_turcios,Ricky Turcios,815.0,756.4,6,0,Featherweight,2026-03-07
1460,carlos_hernandez,Carlos Hernandez,815.0,773.4,7,0,Flyweight,2025-05-17
1461,ricky_glenn,Ricky Glenn,814.7,777.0,11,0,Welterweight,2024-08-17
1462,tom_niinimaki,Tom Niinimaki,814.6,751.7,4,0,,2014-12-20
1463,kanako_murata,Kanako Murata,814.6,779.1,3,0,Women's Strawweight,2023-10-07
1464,david_branch,David Branch,814.6,786.6,9,0,,2019-03-30
1465,trevor_smith,Trevor Smith,814.5,772.3,12,0,,2019-12-07
1466,mark_de_la_rosa,Mark De La Rosa,814.5,751.5,7,0,,2020-06-13
1467,sam_hughes,Sam Hughes,814.3,802.3,12,0,Women's Strawweight,2026-03-14
1468,waylon_lowe,Waylon Lowe,814.2,798.1,4,0,,2011-03-26
1469,hamdy_abdelwahab,Hamdy Abdelwahab,814.1,812.6,3,1,Heavyweight,2025-10-25
1470,christos_giagos,Christos Giagos,814.1,769.3,14,0,Lightweight,2024-04-06
1471,lorenz_larkin,Lorenz Larkin,814.1,814.1,10,2,,2016-08-20
1472,shamil_gamzatov,Shamil Gamzatov,814.1,794.0,2,0,Light Heavyweight,2021-10-30
1473,ode_osbourne,Ode Osbourne,814.0,768.2,12,0,Flyweight,2025-08-09
1474,jarred_brooks,Jarred Brooks,813.9,790.0,4,1,,2018-09-08
1475,milana_dudieva,Milana Dudieva,813.9,772.1,3,0,,2016-11-19
1476,puja_tomar,Puja Tomar,813.9,792.4,2,0,Women's Strawweight,2025-03-22
1477,mike_de_la_torre,Mike De La Torre,813.9,778.7,6,0,,2017-04-08
1478,alptekin_ozkilic,Alptekin Ozkilic,813.8,755.9,4,0,,2015-05-09
1479,yui_chul_nam,Yui Chul Nam,813.8,786.9,3,0,,2015-11-28
1480,syuri_kondo,Syuri Kondo,813.8,758.6,4,0,,2019-06-22
1481,chris_clements,Chris Clements,813.7,797.5,4,0,,2015-04-25
1482,abubakar_nurmagomedov,Abubakar Nurmagomedov,813.7,805.0,4,0,Welterweight,2023-06-03
1483,dan_cramer,Dan Cramer,813.7,796.1,2,0,,2009-08-08
1484,levan_makashvili,Levan Makashvili,813.6,800.3,3,0,,2016-01-30
1485,marcelo_guimaraes,Marcelo Guimaraes,813.6,781.9,4,0,,2016-03-05
1486,torrez_finney,Torrez Finney,813.6,798.4,2,0,Middleweight,2026-01-31
1487,sean_spencer,Sean Spencer,813.5,770.7,8,0,,2016-09-10
1488,isaac_vallieflagg,Isaac Vallieflagg,813.5,769.8,4,0,,2014-11-22
1489,james_head,James Head,813.5,778.0,5,0,,2013-08-28
1490,steve_bosse,Steve Bosse,813.1,813.1,3,2,,2016-06-18
1491,leslie_smith,Leslie Smith,813.1,813.1,7,2,,2017-07-16
1492,yoshihiro_akiyama,Yoshihiro Akiyama,813.0,761.0,7,0,,2015-11-28
1493,zak_ottow,Zak Ottow,812.8,794.1,8,0,,2019-03-09
1494,edwin_figueroa,Edwin Figueroa,812.7,764.3,6,0,,2013-11-16
1495,tom_watson,Tom Watson,812.7,782.2,7,0,,2015-08-08
1496,sheymon_moraes,Sheymon Moraes,812.4,779.7,5,0,,2019-07-13
1497,azat_maksum,Azat Maksum,812.2,765.4,4,0,Flyweight,2025-10-25
1498,jeanpaul_lebosnoyani,Jeanpaul Lebosnoyani,812.2,812.2,1,1,Welterweight,2026-02-21
1499,jorge_gurgel,Jorge Gurgel,812.2,776.8,7,0,,2008-11-15
1500,wang_guan,Wang Guan,812.1,812.1,1,1,,2017-11-25
1501,seungwoo_choi,Seungwoo Choi,812.0,754.5,11,0,Featherweight,2025-03-15
1502,james_moontasri,James Moontasri,811.9,782.2,6,0,,2016-12-17
1503,andrew_holbrook,Andrew Holbrook,811.8,759.7,5,0,,2017-09-02
