No state file found — running full historical bootstrap
Fetching event list from ufcstats.com...
Found 773 events to process
[726/773] UFC Fight Night: Moreno vs. Erceg (2025-03-29)  12 fights
[727/773] UFC Fight Night: Emmett vs. Murphy (2025-04-05)  12 fights
[728/773] UFC 314: Volkanovski vs. Lopes (2025-04-12)  13 fights
[729/773] UFC Fight Night: Machado Garry vs. Prates (2025-04-26)  14 fights
[730/773] UFC Fight Night: Sandhagen vs. Figueiredo (2025-05-03)  12 fights
[731/773] UFC 315: Muhammad vs. Della Maddalena (2025-05-10)  12 fights
[732/773] UFC Fight Night: Burns vs. Morales (2025-05-17)  11 fights
[733/773] UFC Fight Night: Blanchfield vs. Barber (2025-05-31)  9 fights
[734/773] UFC 316: Dvalishvili vs. O'Malley 2 (2025-06-07)  13 fights
[735/773] UFC Fight Night: Usman vs. Buckley (2025-06-14)  13 fights
[736/773] UFC Fight Night: Hill vs. Rountree Jr. (2025-06-21)  12 fights
[737/773] UFC 317: Topuria vs. Oliveira (2025-06-28)  11 fights
[738/773] UFC Fight Night: Lewis vs. Teixeira (2025-07-12)  12 fights
[739/773] UFC 318: Holloway vs. Poirier 3 (2025-07-19)  14 fights
[740/773] UFC Fight Night: Whittaker vs. De Ridder (2025-07-26)  12 fights
[741/773] UFC Fight Night: Taira vs. Park (2025-08-02)  12 fights
[742/773] UFC Fight Night: Dolidze vs. Hernandez (2025-08-09)  12 fights
[743/773] UFC 319: Du Plessis vs. Chimaev (2025-08-16)  12 fights
[744/773] UFC - Road to UFC 4.6 (2025-08-22)  2 fights
[745/773] UFC Fight Night: Walker vs. Zhang (2025-08-23)  12 fights
[746/773] UFC Fight Night: Imavov vs. Borralho (2025-09-06)  13 fights
[747/773] UFC Fight Night: Lopes vs. Silva (2025-09-13)  14 fights
[748/773] UFC Fight Night: Ulberg vs. Reyes (2025-09-27)  12 fights
[749/773] UFC 320: Ankalaev vs. Pereira 2 (2025-10-04)  14 fights
[750/773] UFC Fight Night: Oliveira vs. Gamrot (2025-10-11)  12 fights
[751/773] UFC Fight Night: De Ridder vs. Allen (2025-10-18)  13 fights
[752/773] UFC 321: Aspinall vs. Gane (2025-10-25)  13 fights
[753/773] UFC Fight Night: Garcia vs. Onama (2025-11-01)  13 fights
[754/773] UFC Fight Night: Bonfim vs. Brown (2025-11-08)  12 fights
[755/773] UFC 322: Della Maddalena vs. Makhachev (2025-11-15)  14 fights
[756/773] UFC Fight Night: Tsarukyan vs. Hooker (2025-11-22)  14 fights
[757/773] UFC 323: Dvalishvili vs. Yan 2 (2025-12-06)  14 fights
[758/773] UFC Fight Night: Royval vs. Kape (2025-12-13)  12 fights
[759/773] UFC 324: Gaethje vs. Pimblett (2026-01-24)  11 fights
[760/773] UFC 325: Volkanovski vs. Lopes 2 (2026-01-31)  13 fights
[761/773] UFC Fight Night: Bautista vs. Oliveira (2026-02-07)  13 fights
[762/773] UFC Fight Night: Strickland vs. Hernandez (2026-02-21)  14 fights
[763/773] UFC Fight Night: Moreno vs. Kavanagh (2026-02-28)  13 fights
[764/773] UFC 326: Holloway vs. Oliveira 2 (2026-03-07)  12 fights
[765/773] UFC Fight Night: Emmett vs. Vallejos (2026-03-14)  14 fights
[766/773] UFC Fight Night: Evloev vs. Murphy (2026-03-21)  13 fights
[767/773] UFC Fight Night: Adesanya vs. Pyfer (2026-03-28)  13 fights
[768/773] UFC Fight Night: Moicano vs. Duncan (2026-04-04)  13 fights
[769/773] UFC 327: Prochazka vs. Ulberg (2026-04-11)  12 fights
[770/773] UFC Fight Night: Burns vs. Malott (2026-04-18)  12 fights
[771/773] UFC Fight Night: Sterling vs. Zalal (2026-04-25)  13 fights
[772/773] UFC Fight Night: Della Maddalena vs. Prates (2026-05-02)  13 fights
[773/773] UFC 328: Chimaev vs. Strickland (2026-05-09)  13 fights

Processing 8686 fights through Elo engine...
State saved: 2687 fighters, through 2026-05-09
Outputs written: leaderboard.csv, upset_index.csv, strength_of_schedule.csv

Done. Processed 8686 fights across 773 events.
Total fighters rated: 2687
